patric_id,530F,530M,77F,77M,78F,78M,MG1655F,MG1655F,feature.gene_id,feature.product
fig|511145.12.peg.669,44.1309,48.8377,58.9622,50.872,29.4675,22.6201,25.3,35.9316,945246,Alpha-ribazole-5'-phosphate phosphatase (EC 3.1.3.73)
fig|511145.12.peg.2174,298.694,482.99,17.1544,22.1002,45.1949,38.3004,47.5783,35.9499,946632,Fructose-bisphosphate aldolase class I (EC 4.1.2.13)
fig|511145.12.peg.3684,32.2121,19.0605,13.8119,20.4521,31.6039,28.3058,35.8544,35.968,948086,Xylose activator XylR (AraC family)
fig|511145.12.peg.1361,172.384,130.697,100.906,60.1458,155.255,60.3553,118.885,36.0186,945893,Phage shock protein B
fig|511145.12.peg.3888,176.305,131.607,26.2312,47.0776,48.1718,28.1018,41.3197,36.0392,948277,Dihydroxy-acid dehydratase (EC 4.2.1.9)
fig|511145.12.peg.4541,49.9095,56.1797,21.6514,17.0382,31.9409,44.6565,35.2015,36.0413,948908,Soluble lytic murein transglycosylase (EC 4.2.2.n1)
fig|511145.12.peg.3347,13.5885,11.67,98.5731,121.016,25.8104,37.0189,28.2012,36.1107,947655,Rod shape-determining protein MreC
fig|511145.12.peg.4090,94.0915,79.8965,313.67,152.113,166.201,116.992,63.8457,36.2481,948469,Biotin operon repressor / Biotin--protein ligase (EC 6.3.4.9)(EC 6.3.4.10)(EC 6.3.4.11)(EC 6.3.4.15)
fig|511145.12.peg.1867,43.7448,102.547,13.7745,30.7348,41.5278,74.3156,38.6952,36.2804,946310,Uncharacterized protein YoaF
fig|511145.12.peg.3124,34.4895,21.4116,49.7365,37.8062,60.2925,50.4783,67.9715,36.2843,947515,"3',5'-cyclic-nucleotide phosphodiesterase (EC 3.1.4.17)"
fig|511145.12.peg.2307,33.3477,26.4755,30.7681,37.7717,27.4346,23.7508,36.0102,36.4226,948993,Sensor histidine kinase RcsC (EC 2.7.13.3)
fig|511145.12.peg.1905,131.611,241.878,64.7365,63.4859,208.627,93.8417,50.0141,36.481,946129,"Transcriptional regulator KdgR, KDG operon repressor"
fig|511145.12.peg.2677,12.8668,6.36454,112.014,121.65,60.5252,49.5615,42.1029,36.4905,947047,tRNA(1)(Val) (adenine(37)-N(6))-methyltransferase (EC 2.1.1.223)
fig|511145.12.peg.3954,27.6663,11.3228,77.7673,81.0274,43.8135,52.439,46.4809,36.4997,948328,Twin-arginine translocation protein TatC
fig|511145.12.peg.1359,43.3425,46.2597,15.739,13.5909,26.3615,18.5893,44.1227,36.5034,945683,Psp operon transcriptional activator
fig|511145.12.peg.2016,86.642,66.1263,241.219,116.5,9.46295,0,50.1447,36.5338,946446,Flagellar hook-basal body complex protein FliE
fig|511145.12.peg.1923,28.6854,42.3387,28.3989,35.0731,25.7548,26.6603,28.5832,36.5427,946358,Protease II (EC 3.4.21.83)
fig|511145.12.peg.3111,22.1804,32.5577,50.9837,43.0405,49.238,40.8571,34.4207,36.6339,944982,Cell division protein FtsP
fig|511145.12.peg.207,787.688,924.635,32.7776,24.0238,92.4727,6.18402,127.087,36.6702,944896,Methionine ABC transporter ATP-binding protein
fig|511145.12.peg.3654,66.3864,18.4507,43.9377,57.9501,39.8557,11.8811,41.9869,36.6996,948064,"Dipeptide ABC transporter, permease protein DppC (TC 3.A.1.5.2)"
fig|511145.12.peg.1937,34.5888,35.7345,28.0943,26.6838,34.0119,38.4805,41.2529,36.7559,946374,"Zinc ABC transporter, ATP-binding protein ZnuC"
fig|511145.12.peg.2762,69.1931,261.628,21.7605,21.4174,67.293,49.2994,34.9818,36.7831,947147,L-alanine exporter AlaE
fig|511145.12.peg.3600,118.22,100.679,40.8099,42.0296,45.2278,45.0098,49.068,36.7857,948016,Oligopeptidase A (EC 3.4.24.70)
fig|511145.12.peg.2967,36.6585,40.2094,7.68976,17.6057,35.0133,27.4111,37.2039,36.9005,947358,Carbamate kinase-like protein YqeA
fig|511145.12.peg.2505,54.2958,81.166,46.3632,42.4821,51.9723,60.665,41.9739,36.9595,946885,DNA ligase (NAD(+)) (EC 6.5.1.2)
fig|511145.12.peg.2767,2.79862,3.75605,46.4327,41.8831,25.7306,13.6466,32.2914,37.0048,947155,"Ribonucleotide reductase of class Ib (aerobic), alpha subunit (EC 1.17.4.1)"
fig|511145.12.peg.2047,136.103,493.204,4.67846,3.91094,9.42774,18.516,31.7978,37.0522,946481,D-lactate dehydratase (EC 4.2.1.130)
fig|511145.12.peg.1415,0,33.0793,0,0,0,0,196.157,37.0652,945907,Phage protein
fig|511145.12.peg.1181,14.9454,15.1977,35.1982,25.5331,39.109,46.9233,30.7227,37.1078,945689,Nudix-like NDP and NTP phosphohydrolase NudJ
fig|511145.12.peg.1994,33.8497,44.9698,37.7152,46.2363,79.8311,58.8045,60.9696,37.1601,947203,Excinuclease ABC subunit C
fig|511145.12.peg.2905,50.4587,31.686,34.212,40.0433,47.8016,46.3378,62.483,37.1691,946905,L-fucose operon activator
fig|511145.12.peg.806,55.0221,42.5028,105.719,70.8989,27.9158,21.0199,83.4307,37.2309,945390,hypothetical protein
fig|511145.12.peg.1955,53.0012,29.9027,45.5204,30.4812,29.4088,47.4285,42.4654,37.4072,946415,Protein YecM
fig|511145.12.peg.2293,36.2108,31.6491,23.5612,13.8175,183.481,174.889,60.1165,37.4752,945984,Polyferredoxin NapH (periplasmic nitrate reductase)
fig|511145.12.peg.980,58.7252,156.11,29.8776,20.3943,63.0176,41.1889,22.3236,37.5256,945552,Cell division protein ZapC
fig|511145.12.peg.2958,65.4555,77.3202,50.1082,58.1671,60.9142,48.2599,33.8095,37.6046,947352,Uncharacterized lipoprotein YgeR
fig|511145.12.peg.2656,51.2772,61.0736,45.4613,57.8866,37.3813,34.0684,52.3616,37.6559,947042,Transcriptional response regulatory protein GlrR
fig|511145.12.peg.682,32.1468,53.4414,54.8844,39.9817,31.68,47.5689,18.939,37.6588,945503,Pyrimidine-specific ribonucleoside hydrolase RihA
fig|511145.12.peg.1294,192.322,86.6716,168.294,51.8458,186.755,23.6965,34.7958,37.662,945823,"Oligopeptide ABC transporter, permease protein OppB (TC 3.A.1.5.1)"
fig|511145.12.peg.4447,0,0,25.3212,13.5895,9.53619,7.71158,7.38141,37.6861,0,superfamily I DNA helicase
fig|511145.12.peg.3117,57.4102,98.917,21.4113,26.9665,150.472,158.058,19.184,37.6994,946051,Protein ygiW precursor
fig|511145.12.peg.4364,163.567,162.294,153.59,134.464,129.696,95.4776,85.0349,37.7181,948752,UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase (EC 6.3.2.-)
fig|511145.12.peg.2627,11.2688,6.95525,53.8307,62.9647,28.3751,29.7046,28.3378,37.8434,946995,Chaperone protein HscB
fig|511145.12.peg.1283,72.903,66.197,26.9224,22.1673,28.3672,36.2794,33.4185,37.887,945855,Regulator of RpoS
fig|511145.12.peg.3727,62.2475,41.4414,109.559,98.1034,128.272,69.6478,73.3352,37.9306,948125,Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94)
fig|511145.12.peg.2264,13.0644,8.99296,30.3507,42.2198,20.5606,25.6412,34.7879,38.0857,946695,c-di-GMP phosphodiesterase (EC 3.1.4.52) => PdeN
fig|511145.12.peg.1977,90.5957,67.4699,8.10563,7.66281,20.7063,27.7589,38.0734,38.1733,946405,"Alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15)"
fig|511145.12.peg.2768,13.5607,12.1227,60.1781,45.9242,36.9684,26.6479,27.2736,38.1912,947149,"Ribonucleotide reductase of class Ib (aerobic), beta subunit (EC 1.17.4.1)"
fig|511145.12.peg.13,45.3003,32.3258,57.7249,122.214,139.718,66.4911,49.6271,38.2038,944753,Chaperone protein DnaJ
fig|511145.12.peg.1592,0,10.5916,36.668,12.0233,31.7705,31.1094,27.3357,38.2373,946171,Uncharacterized protein YneG
fig|511145.12.peg.3878,54.1025,18.3236,21.3713,22.5136,26.6569,19.0371,31.095,38.2691,948266,Ribose operon repressor
fig|511145.12.peg.1054,220.613,66.7606,540.107,893.586,514.541,271.72,63.9821,38.3603,0,hypothetical protein
fig|511145.12.peg.2050,15.9678,96.6668,15.8692,12.8796,23.7972,86.4722,37.5767,38.3678,946485,5-hydroxyisourate hydrolase (EC 3.5.2.17)
fig|511145.12.peg.4537,33.9366,30.7561,84.0805,87.3416,39.8258,38.9041,39.972,38.4338,948912,DNA repair protein RadA
fig|511145.12.peg.4152,32.8254,44.9712,7.21672,9.11035,14.3958,14.8376,11.7968,38.5152,948547,Maltose operon periplasmic protein MalM
fig|511145.12.peg.670,33.1484,50.2272,119.201,77.5971,103.024,68.2755,33.8793,38.5156,945248,Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)
fig|511145.12.peg.1891,31.0806,100.091,131.647,74.4233,34.7702,37.099,43.2858,38.547,946331,"L-serine dehydratase, beta subunit (EC 4.3.1.17) / L-serine dehydratase, alpha subunit (EC 4.3.1.17)"
fig|511145.12.peg.3772,28.9745,15.1374,42.6905,49.8373,30.1382,19.1063,37.4278,38.5657,948162,ATP-dependent DNA helicase RecG (EC 3.6.4.12)
fig|511145.12.peg.1221,30.9765,29.7101,8.60158,22.9168,37,43.5968,28.9865,38.6155,946155,Uncharacterized protein YcgJ
fig|511145.12.peg.511,73.2042,73.852,26.1055,26.015,129.234,61.5064,57.4707,38.6586,946990,Probable iron export ATP-binding protein FetA
fig|511145.12.peg.1840,24.3334,20.8442,81.0749,79.0932,28.1164,36.0057,34.4919,38.6949,946278,"L-asparaginase I, cytoplasmic (EC 3.5.1.1)"
fig|511145.12.peg.15,62.3774,52.6568,27.1991,29.5709,54.6819,66.6797,37.6455,38.7307,2847744,hypothetical protein
fig|511145.12.peg.282,0,0,25.7368,27.0004,47.4143,45.5252,41.1338,38.7624,945847,Uncharacterized protein YagK
fig|511145.12.peg.1346,36.2564,42.8018,34.5826,33.8805,24.1485,33.7575,31.7289,38.8219,946203,"Peptide ABC transporter, ATP-binding protein SapD"
fig|511145.12.peg.2409,49.9624,68.6026,89.2916,118.046,63.9972,63.2971,43.5694,38.8819,944971,Septum-associated cell division protein DedD
fig|511145.12.peg.4253,449.775,340.75,7.23292,5.27653,94.1319,83.2813,44.667,38.9111,948642,"Fumarate hydratase class I, anaerobic (EC 4.2.1.2)"
fig|511145.12.peg.1832,68.4927,41.6831,19.2492,7.32818,24.3572,21.1353,52.3088,38.9139,946277,5-methyl-dCTP pyrophosphohydrolase (EC 3.6.1.-)
fig|511145.12.peg.3713,0,0,0,11.9126,19.516,0,0,38.933,948112,Protein RhsB
fig|511145.12.peg.1489,23.2878,23.9033,19.2964,38.0308,34.9833,30.2818,40.3128,38.95,945998,Ribosomal-protein-L7p-serine acetyltransferase
fig|511145.12.peg.4054,13.8305,5.85191,40.861,61.8913,15.3581,28.9068,36.3925,38.9754,948426,Helicase PriA essential for oriC/DnaA-independent DNA replication
fig|511145.12.peg.25,42.813,87.4779,73.4907,82.4778,51.7857,48.3701,31.256,38.9862,944807,FKBP-type peptidyl-prolyl cis-trans isomerase SlpA (EC 5.2.1.8)
fig|511145.12.peg.2686,4.35253,8.11529,32.0643,38.4802,12.7703,14.8167,21.4612,39.0701,947057,"Uncharacterized conserved protein YfiP, contains DTW domain"
fig|511145.12.peg.1435,4.32319,16.1252,5.72038,11.9788,4.13561,5.79088,12.8468,39.083,948973,"Serine recombinase, PinQ/PinR-type"
fig|511145.12.peg.107,129.515,104.642,370.526,221.171,146.842,77.999,79.2925,39.1103,948986,GMP reductase (EC 1.7.1.7)
fig|511145.12.peg.1201,69.7252,87.0352,27.3908,0,0,33.2979,0,39.1926,4056026,Isocitrate dehydrogenase [NADP] (EC 1.1.1.42)
fig|511145.12.peg.1777,15.1376,24.2373,147.832,184.944,42.7088,37.3915,42.5969,39.256,946219,UPF0061 protein YdiU
fig|511145.12.peg.90,143.955,104.409,45.4043,50.0466,87.6114,61.0834,55.0096,39.28,944813,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10)
fig|511145.12.peg.1915,42.8399,68.7119,0,6.8322,19.7403,0,23.359,39.2979,946354,Uncharacterized protein YebW
fig|511145.12.peg.2838,150.184,137.31,103.437,92.9289,167.881,78.4816,95.3937,39.4103,944923,Protein-L-isoaspartate O-methyltransferase (EC 2.1.1.77)
fig|511145.12.peg.4476,15.7306,28.7118,0,0,0,0,40.5636,39.447,948858,RNA:NAD 2'-phosphotransferase
fig|511145.12.peg.791,180.335,271.99,117.216,79.5269,23.0034,8.7212,47.1551,39.4514,945362,Molybdenum ABC transporter ATP-binding protein ModC
fig|511145.12.peg.897,78.508,76.8278,107.835,73.0217,74.1358,53.1762,57.5835,39.603,945495,Uncharacterized NAD(P)-dependent epimerase/dehydratase family protein YbjS
fig|511145.12.peg.3780,23.625,29.0544,22.7064,27.2301,93.5538,758.728,38.8585,39.7965,948176,Uncharacterized inner membrane transporter YicL
fig|511145.12.peg.4080,105.712,33.3813,56.2799,88.0903,927.08,349.061,139.082,39.8551,948464,N-acetylglutamate kinase (EC 2.7.2.8)
fig|511145.12.peg.4546,59.8321,30.6162,49.7287,48.5788,64.6009,54.922,53.136,39.8555,948920,Conserved uncharacterized protein CreA
fig|511145.12.peg.4109,27.2338,14.7541,45.9513,52.9135,54.4422,59.8257,23.3314,39.8606,948496,Regulator of sigma D
fig|511145.12.peg.2377,185.154,157.289,93.9616,101.368,294.326,163.932,90.8886,39.8653,946753,NADH-ubiquinone oxidoreductase chain F (EC 1.6.5.3)
fig|511145.12.peg.3951,35.5089,35.4594,78.0199,65.7864,42.0249,56.8271,27.722,39.8679,948322,Ubiquinone biosynthesis regulatory protein kinase UbiB
fig|511145.12.peg.4089,60.3865,58.598,200.742,133.709,152.994,116.907,62.3206,39.872,948470,UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.3.1.98)
fig|511145.12.peg.2114,0,0,118.404,109.705,114.126,100.717,68.885,39.8904,947482,"dTDP-4-dehydrorhamnose 3,5-epimerase (EC 5.1.3.13)"
fig|511145.12.peg.2982,13.1645,15.1546,28.6166,41.2715,22.0515,20.5577,33.0907,39.9177,949020,Isopentenyl-diphosphate Delta-isomerase (EC 5.3.3.2)
fig|511145.12.peg.2791,51.7723,34.3674,75.7831,73.7462,45.6247,47.1004,33.9754,39.9948,947169,Nicotinamide-nucleotide amidase (EC 3.5.1.42)
fig|511145.12.peg.1599,23.0866,18.4932,82.8111,55.4075,33.7551,28.6972,44.7253,40.0272,945825,Multiple antibiotic resistance protein MarR
fig|511145.12.peg.3499,40.4825,34.3613,33.0563,38.5805,50.0623,49.5479,73.18,40.0316,947272,Osmolarity sensory histidine kinase EnvZ
fig|511145.12.peg.2440,16.3542,8.49143,160.576,123.365,13.7895,25.1499,24.1061,40.0368,946820,Long-chain fatty acid transport protein
fig|511145.12.peg.3375,94.2997,87.2867,214.658,162.01,239.885,133.033,96.8972,40.0818,947776,Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25)
fig|511145.12.peg.1621,27.5869,7.4651,16.8743,23.7506,31.0597,35.3612,10.7543,40.0938,945992,Phage protein YbcV
fig|511145.12.peg.3153,23.2425,19.0466,6.08526,5.92246,86.0723,50.792,30.9235,40.1003,947562,"Transcriptional activator TtdR, LysR family"
fig|511145.12.peg.2935,91.5233,207.202,13.8423,26.4055,42.5928,34.1069,47.2604,40.1105,947314,"Galactose operon repressor, GalR-LacI family of transcriptional regulators"
fig|511145.12.peg.3102,679.679,847.669,32.2265,44.8451,111.002,70.598,103.115,40.1351,946240,Cystathionine beta-lyase (EC 4.4.1.8)
fig|511145.12.peg.1964,409.797,223.29,80.6975,56.9557,1.29042,2.25397,79.8368,40.1813,946394,Chemotaxis response regulator protein-glutamate methylesterase CheB (EC 3.1.1.61)
fig|511145.12.peg.672,130.352,118.981,131.036,101.314,91.7285,56.3849,50.9182,40.1889,946257,LPS-assembly lipoprotein LptE
fig|511145.12.peg.2286,46.5111,15.1623,2.97122,18.5202,44.5863,43.1653,25.5102,40.2253,946697,"Cytochrome c-type biogenesis protein CcmE, heme chaperone"
fig|511145.12.peg.1511,47.093,69.6345,23.7774,26.4077,24.4631,29.5421,54.167,40.3489,945936,Orphan toxin OrtT
fig|511145.12.peg.3923,57.3052,0,0,0,49.6539,18.2857,16.8715,40.4043,0,hypothetical protein
fig|511145.12.peg.1051,19.833,16.8875,61.181,63.1794,57.6194,50.671,57.136,40.407,945075,Transcriptional regulator RutR of pyrimidine catabolism (TetR family)
fig|511145.12.peg.2272,12.696,18.848,31.0665,43.1572,24.138,26.3015,36.2226,40.4378,945529,ATP-dependent RNA helicase YejH
fig|511145.12.peg.364,88.9845,88.0339,89.139,103.683,117.343,92.5544,42.0192,40.6808,944993,Nucleoprotein/polynucleotide-associated enzyme
fig|511145.12.peg.898,55.498,30.3579,38.9697,46.0681,47.9994,41.4298,32.4007,40.725,945496,Uncharacterized protein YbjT
fig|511145.12.peg.2685,30.1512,42.4898,110.461,89.7998,35.8539,79.0806,33.7039,40.7622,947062,Thioredoxin 2
fig|511145.12.peg.2292,7.2949,5.5703,6.70994,1.91987,47.018,56.5993,34.0765,40.8328,946698,Nitrate reductase cytochrome c550-type subunit
fig|511145.12.peg.3653,196.972,54.1137,75.8891,89.2496,89.9048,31.023,64.3101,40.8524,948065,"Dipeptide ABC transporter, ATP-binding protein DppD (TC 3.A.1.5.2)"
fig|511145.12.peg.2073,0,0,36.9445,30.2224,203.863,171.134,45.2893,40.8605,946455,Transposase InsC for insertion element IS2
fig|511145.12.peg.4402,0,0,18.4722,34.5399,150.215,171.134,72.966,40.8605,948781,Transposase InsC for insertion element IS2
fig|511145.12.peg.1142,58.3402,50.6464,56.2893,77.3211,45.037,50.9216,73.9696,40.9868,945661,DNA polymerase III delta prime subunit (EC 2.7.7.7)
fig|511145.12.peg.4216,0,0,27.4395,37.1445,16.4592,36.7404,38.9315,40.9903,948603,Transcriptional regulator of D-allose utilization RpiR
fig|511145.12.peg.3635,113.556,35.4066,0,0,54.233,79.1087,102.648,41.0204,0,hypothetical protein
fig|511145.12.peg.4269,85.7568,49.2639,23.9375,19.6417,33.1773,30.5736,34.841,41.0634,948659,Anaerobic C4-dicarboxylate transporter DcuA
fig|511145.12.peg.768,33.6287,13.3743,154.466,114.515,25.2743,81.5305,55.4537,41.0839,948907,Tol-Pal system-associated acyl-CoA thioesterase
fig|511145.12.peg.3056,15.908,10.2926,61.0558,46.311,11.8218,18.4075,19.2997,41.0856,947447,A/G-specific adenine glycosylase (EC 3.2.2.-)
fig|511145.12.peg.945,17.5255,13.2462,66.4531,77.8368,20.503,28.3722,20.463,41.1053,945530,Lipid A export permease/ATP-binding protein MsbA
fig|511145.12.peg.2354,30.09,31.9993,42.0407,51.0272,64.4524,47.9176,78.7033,41.1756,946734,O-succinylbenzoate synthase (EC 4.2.1.113)
fig|511145.12.peg.398,185.462,204.105,81.4738,82.3398,92.7085,75.3077,66.4202,41.1978,945034,Pyrroline-5-carboxylate reductase (EC 1.5.1.2)
fig|511145.12.peg.286,27.6983,56.7251,17.0075,29.9293,22.8004,21.6347,34.4368,41.2432,7751633,LysR family transcriptional regulator YagP
fig|511145.12.peg.2436,41.7945,32.3816,75.6422,80.2608,15.7149,51.7048,28.9355,41.285,946815,Phosphohistidine phosphatase SixA
fig|511145.12.peg.915,26.3211,9.69412,36.6829,33.6426,32.3795,20.5087,49.4565,41.3021,945504,"Efflux ABC transporter for glutathione/L-cysteine, essential for assembly of bd-type respiratory oxidases => CydC subunit"
fig|511145.12.peg.1185,0,0,68.6152,78.1893,79.7897,98.3263,40.062,41.3616,948421,Bacteriophage T4 late gene expression blocking protein
fig|511145.12.peg.1303,44.9822,29.9028,174.209,126.475,64.9089,95.623,115.565,41.3736,946634,"Acyl-CoA thioesterase YciA, involved in membrane biogenesis"
fig|511145.12.peg.2881,100.981,147.516,46.9351,44.6418,112.292,36.2895,45.4354,41.4142,947254,Nucleoside triphosphate pyrophosphohydrolase MazG (EC 3.6.1.8)
fig|511145.12.peg.683,67.0629,6.54676,83.5725,74.5458,82.6765,59.4865,43.6784,41.4157,945254,"Glutamate/aspartate ABC transporter, ATP-binding protein GltL (TC 3.A.1.3.4)"
fig|511145.12.peg.3663,78.9784,57.4347,15.2895,19.2387,58.2446,42.1422,54.4474,41.482,946460,Uncharacterized N-acetyltransferase YiaC
fig|511145.12.peg.1956,80.1508,56.2331,142.971,110.276,35.5994,58.3082,41.5914,41.5574,946452,Arginyl-tRNA synthetase (EC 6.1.1.19)
fig|511145.12.peg.2662,78.5878,104.641,32.6869,14.9894,68.1209,39.9755,65.5712,41.5789,947026,Phosphatidylglycerophosphatase C (EC 3.1.3.27)
fig|511145.12.peg.740,304.135,406.43,55.6142,63.6331,298.182,121.985,107.014,41.6064,945824,GTP cyclohydrolase 1 type 2 homolog YbgI
fig|511145.12.peg.1947,7.16116,10.0337,28.759,33.4635,14.7398,20.9053,23.4807,41.6221,946382,UPF0759 protein YecE
fig|511145.12.peg.258,0,0,0,0,0,0,26.585,41.6354,0,Transposase InsN for insertion sequence element IS911
fig|511145.12.peg.1088,28.065,13.5802,34.7173,49.395,14.4444,20.9716,18.7377,41.6394,946944,Glucans biosynthesis protein C (EC 2.1.-.-)
fig|511145.12.peg.979,23.7331,8.18369,64.1896,66.263,9.49579,77.7158,23.3798,41.7584,945556,Dihydroorotate dehydrogenase (quinone) (EC 1.3.5.2)
fig|511145.12.peg.3344,51.6775,70.575,91.0204,95.0911,67.0919,49.9778,50.7535,41.8009,947744,Ribonuclease G
fig|511145.12.peg.1935,20.9219,25.9302,43.0898,48.4108,20.4882,30.3987,29.7935,41.9229,946376,Murein DD-endopeptidase MepM
fig|511145.12.peg.3452,23.1981,16.2374,28.2073,24.8371,38.0089,37.0285,39.7203,41.9354,947866,Uncharacterized protein YhfK
fig|511145.12.peg.2076,0,0.228879,15.4626,23.5459,205.125,92.7703,51.0462,41.9946,946540,Antigen 43
fig|511145.12.peg.3304,112.422,91.4527,34.7593,31.2918,127.614,86.5515,83.6096,42.0186,947887,Aerobic respiration control sensor protein ArcB (EC 2.7.13.3)
fig|511145.12.peg.1282,45.5021,66.9381,34.037,42.8379,64.6797,84.9344,54.6452,42.0525,945725,FIG00613342: Bacterial patatin-like phospholipase domain containing protein
fig|511145.12.peg.1773,185.725,310.76,249.972,230.397,50.6804,33.582,42.6602,42.0667,946209,Phosphoenolpyruvate synthase (EC 2.7.9.2)
fig|511145.12.peg.804,19.6411,154.402,34.6555,56.2041,31.0196,31.7541,28.0336,42.083,945387,Dethiobiotin synthase BioD (EC 6.3.3.3)
fig|511145.12.peg.3461,28.0922,28.0731,3.9328,5.51818,55.4373,61.907,103.755,42.0935,2847757,Nitrite transporter NirC
fig|511145.12.peg.3674,99.1258,94.5094,146.896,85.9514,180.404,134.114,48.1515,42.094,948079,Glycyl-tRNA synthetase alpha chain (EC 6.1.1.14)
fig|511145.12.peg.1643,18.5524,9.41099,0,15.2119,11.1251,26.3243,33.181,42.1281,946107,"Uncharacterized protein, YdfC family"
fig|511145.12.peg.2011,80.8258,42.638,58.3593,62.1916,50.1508,71.6881,45.9067,42.1387,945192,UPF0394 inner membrane protein YedE
fig|511145.12.peg.4056,6.12947,19.344,18.8825,36.4648,33.1184,16.5885,58.3569,42.1656,948436,Uncharacterized protein YiiX
fig|511145.12.peg.2986,34.2294,36.9299,83.111,88.7168,55.6749,57.1266,52.9565,42.2525,947367,Single-stranded-DNA-specific exonuclease RecJ
